Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TimeSinceRemodal
311,60,6,0.0,7685,2,2,1,1,1,1,9,3,3,1,4,6,5,1993,1994,2,2,7,7,2,112.0,3,3,3,2,3,4,2,518,6,0,179,2,2,2,1,0,1501,0,0,2,1,3,1,2,6,1,1,3,2,1993.0,1,2,3,3,1,190,63,0,0,0,0,0,5,2006,1,1,165600,2618,26
312,20,6,50.0,8000,2,1,1,1,1,1,13,3,3,1,1,6,6,1948,2002,2,2,15,15,4,0.0,3,2,2,3,3,4,2,680,6,0,292,2,1,2,1,0,972,1,0,1,0,2,1,3,5,1,1,2,6,1948.0,3,1,3,3,1,0,0,0,0,0,0,0,5,2009,1,1,132000,2184,18
313,190,8,65.0,7800,2,1,1,1,1,1,18,1,3,2,2,5,7,1939,1950,2,2,9,9,4,0.0,3,3,2,2,3,3,5,507,6,0,286,2,3,2,1,0,1118,1,0,1,0,3,1,3,5,1,1,2,6,1939.0,3,2,3,3,1,0,0,0,0,271,0,0,5,2006,1,1,119900,2321,70
314,20,6,150.0,215245,2,4,4,1,1,3,24,3,3,1,1,7,5,1965,1965,4,2,4,4,4,0.0,3,3,2,2,3,1,2,1236,5,820,80,3,3,2,1,0,2036,2,0,2,0,3,1,3,8,1,2,2,2,1965.0,2,2,3,3,1,0,0,0,0,0,0,0,6,2009,1,1,375000,4685,55
315,70,8,60.0,9600,2,1,1,1,1,1,18,3,3,1,4,7,7,1925,1990,2,2,16,16,4,0.0,3,3,1,3,2,4,4,16,6,0,712,2,1,2,1,0,1641,0,1,1,1,3,1,1,6,1,1,2,6,1925.0,3,2,4,3,1,0,0,234,0,0,0,0,8,2006,1,1,178000,2915,30
316,60,6,71.0,7795,2,2,1,1,1,1,9,3,3,1,4,7,5,2004,2005,2,2,15,15,4,0.0,2,3,3,2,3,4,1,425,6,0,291,2,1,2,1,0,1432,1,0,2,1,3,1,2,6,1,1,2,2,2004.0,1,2,3,3,1,100,51,0,0,0,0,0,7,2009,1,1,188500,2580,15
317,60,6,94.0,13005,2,2,1,1,2,1,17,3,3,1,4,7,7,1980,1980,2,2,6,6,2,278.0,2,3,2,2,3,4,1,692,6,0,153,2,3,2,1,0,2353,1,0,2,1,4,1,1,10,1,1,3,2,1983.0,2,2,3,3,1,288,195,0,0,0,0,0,8,2009,1,1,260000,3682,40
318,60,3,75.0,9000,2,1,1,1,1,1,22,3,3,1,4,8,5,2006,2006,2,2,15,15,4,0.0,2,3,3,2,3,2,6,0,6,0,1088,2,1,2,1,0,1959,0,0,2,1,3,1,2,8,1,1,2,2,2006.0,2,3,3,3,1,208,46,0,0,0,0,0,12,2007,1,1,270000,4072,14
319,60,6,90.0,9900,2,1,4,1,1,2,14,3,3,1,4,7,5,1993,1993,2,2,7,7,2,256.0,2,3,3,2,3,1,1,987,6,0,360,2,1,2,1,0,2646,1,0,2,1,4,1,2,9,1,1,3,2,1993.0,2,3,3,3,1,340,60,144,0,0,0,0,4,2009,1,1,260000,4649,27
320,80,6,0.0,14115,2,1,1,1,1,1,17,3,3,1,8,7,5,1980,1980,2,2,11,11,2,225.0,3,3,2,2,3,2,1,1036,6,0,336,2,3,2,1,0,1472,1,0,2,0,3,1,3,6,1,2,3,2,1980.0,3,2,3,3,1,233,48,0,0,0,0,0,6,2009,1,1,187500,3432,40
321,60,6,111.0,16259,2,1,1,1,2,1,16,3,3,1,4,9,5,2006,2006,2,2,15,15,5,370.0,3,3,3,1,2,2,6,0,6,0,1249,2,1,2,1,0,2596,0,0,3,1,4,1,2,9,1,0,6,2,2006.0,2,3,3,3,1,240,154,0,0,0,0,0,9,2006,4,6,342643,4685,14
322,60,6,99.0,12099,2,2,1,1,1,1,16,3,3,1,4,8,5,2004,2004,2,2,15,15,2,388.0,2,3,3,1,3,2,1,970,6,0,166,2,1,2,1,0,2468,1,0,2,1,4,1,2,10,1,1,2,4,2004.0,1,3,3,3,1,184,154,0,0,0,0,0,6,2007,1,1,354000,4476,16
323,60,6,86.0,10380,2,2,1,1,1,1,21,3,3,1,4,7,5,1986,1987,2,2,11,11,2,172.0,2,3,2,3,3,1,4,28,2,1474,0,2,1,2,1,0,2730,1,0,2,1,4,1,2,8,1,1,3,2,1987.0,1,2,3,3,1,201,96,0,0,0,0,0,8,2007,1,1,301000,4808,33
324,20,8,49.0,5820,2,1,1,1,1,1,18,3,3,1,1,3,8,1955,2005,2,2,15,15,4,0.0,3,2,2,3,3,4,2,256,6,0,906,2,1,2,1,0,1163,1,0,1,0,3,1,3,6,1,0,6,2,1955.0,3,1,4,3,1,142,98,0,0,0,0,0,7,2006,1,1,126175,2545,15
325,80,6,96.0,11275,2,1,1,1,2,1,13,6,3,1,8,7,7,1967,2007,5,7,16,16,2,300.0,2,2,2,2,3,4,6,0,6,0,710,2,1,2,1,0,2978,0,0,2,1,5,1,2,11,1,1,2,4,1961.0,1,2,3,3,1,240,0,0,0,0,0,0,6,2010,1,1,242000,4252,13
326,45,8,50.0,5000,2,1,1,1,1,1,10,9,3,1,3,5,6,1941,1950,2,2,9,9,4,0.0,3,3,2,3,3,2,3,116,6,0,604,2,5,1,3,0,803,0,0,1,0,2,1,3,5,1,0,6,6,1941.0,3,2,3,3,1,0,0,244,0,0,0,0,12,2007,1,1,87000,1883,70
327,120,6,32.0,10846,2,2,1,1,3,1,25,3,3,4,1,8,5,1993,1993,2,2,4,4,4,0.0,2,3,3,2,3,1,1,1619,6,0,100,2,1,2,1,0,1719,2,0,1,1,1,1,2,6,1,2,2,2,1993.0,1,2,3,3,1,122,30,0,0,0,0,0,5,2008,6,1,324000,3911,27
328,20,6,80.0,11600,2,1,1,1,1,1,13,3,3,1,1,6,5,1960,1960,4,2,16,16,2,175.0,3,3,2,3,3,4,5,565,6,0,818,2,3,2,1,0,1383,0,0,1,1,3,1,3,7,1,0,6,2,1960.0,2,1,3,3,1,0,45,0,0,0,0,0,4,2006,1,1,145250,3058,60
329,75,6,0.0,11888,2,2,2,1,1,1,4,6,3,1,6,6,6,1916,1994,2,2,16,16,4,0.0,3,3,1,3,3,4,6,0,6,0,844,2,2,1,2,0,2134,0,0,2,0,5,1,2,10,1,0,6,6,1930.0,3,2,3,3,1,0,60,268,0,0,0,0,7,2009,1,1,214500,3419,26
330,70,8,60.0,6402,2,1,1,1,2,1,10,3,3,1,4,5,5,1920,1950,2,2,16,16,4,0.0,3,3,3,3,3,3,6,0,6,0,596,2,3,1,1,0,1192,0,0,1,0,3,1,3,6,1,0,6,6,1920.0,3,1,4,4,3,0,0,137,0,0,0,0,7,2009,1,1,78000,1977,70
331,90,6,0.0,10624,2,2,1,1,1,1,13,3,3,3,1,5,4,1964,1964,2,2,7,7,2,84.0,3,3,2,3,3,4,1,40,5,264,1424,2,3,2,1,0,1728,0,1,2,0,6,2,3,10,1,0,6,6,2002.0,3,1,3,3,1,155,0,0,0,0,0,0,11,2007,1,1,119000,3808,56
332,20,6,70.0,8176,2,1,1,1,1,1,13,3,3,1,1,5,6,1958,1992,2,2,16,16,4,0.0,3,3,2,3,3,4,5,846,6,0,210,2,4,2,1,0,1056,1,0,1,0,3,1,3,6,1,0,6,2,1958.0,2,1,3,3,1,0,0,0,0,0,0,0,8,2007,1,1,139000,2420,28
333,20,6,85.0,10655,2,2,1,1,1,1,16,3,3,1,1,8,5,2003,2004,2,2,15,15,2,296.0,2,3,3,2,3,4,1,1124,7,479,1603,2,1,2,1,0,1629,1,0,2,0,3,1,2,7,1,1,2,2,2003.0,2,3,3,3,1,0,0,0,0,0,0,0,10,2009,1,1,284000,5715,16
334,120,8,59.0,8198,2,1,1,1,5,1,16,3,3,4,1,7,5,2004,2004,2,2,15,15,5,146.0,2,3,3,2,3,2,1,720,6,0,638,2,1,2,1,0,1358,1,0,2,0,2,1,2,6,1,1,2,2,2004.0,2,2,3,3,1,192,30,0,0,0,0,0,7,2008,1,1,207000,3200,16
335,60,6,59.0,9042,2,2,1,1,1,1,9,3,3,1,4,6,5,1998,1998,2,2,15,15,4,0.0,3,3,3,2,3,1,1,828,6,0,115,2,2,2,1,0,1638,1,0,2,1,3,1,3,7,1,2,3,2,1998.0,1,2,3,3,1,100,38,0,0,0,0,0,7,2008,1,1,192000,3053,22
336,190,6,0.0,164660,1,2,3,1,2,3,24,3,3,2,2,5,6,1965,1965,2,2,11,11,4,0.0,3,3,2,3,3,1,2,1249,3,147,103,2,1,2,1,0,1786,2,0,2,0,3,1,3,7,1,2,2,2,1965.0,1,2,3,3,1,670,0,0,0,0,0,700,8,2008,1,1,228950,3814,55
337,20,6,86.0,14157,2,2,3,1,2,1,23,3,3,1,1,9,5,2005,2006,4,2,15,15,5,200.0,2,3,3,1,3,1,1,1249,6,0,673,2,1,2,1,0,1922,1,0,2,0,3,1,2,8,1,1,2,2,2005.0,1,3,3,3,1,178,51,0,0,0,0,0,7,2007,1,1,377426,4520,14
338,20,6,70.0,9135,2,1,1,1,1,1,6,3,3,1,1,7,5,2002,2003,2,2,15,15,2,113.0,2,3,3,2,3,2,1,810,6,0,726,2,1,2,1,0,1536,1,0,2,0,3,1,2,7,1,0,6,2,2002.0,2,2,3,3,1,192,74,0,0,0,0,0,12,2008,1,1,214000,3604,17
339,20,6,91.0,14145,2,1,1,1,2,1,17,3,3,1,1,7,7,1984,1998,2,2,16,16,4,0.0,2,3,2,2,3,3,2,213,6,0,995,2,1,2,1,0,1621,1,0,2,0,3,1,2,8,1,0,6,2,1984.0,2,2,3,3,1,108,45,0,0,0,0,400,5,2006,1,1,202500,3269,22
340,20,6,66.0,12400,2,2,1,1,1,1,13,2,3,1,1,6,7,1958,1998,4,2,16,16,2,176.0,3,3,2,3,4,4,5,585,6,0,630,2,3,2,2,0,1215,0,0,1,0,3,1,3,6,1,0,6,2,1958.0,3,1,3,3,1,0,0,0,0,234,0,0,6,2009,1,1,155000,2727,22
341,60,6,85.0,14191,2,1,1,1,1,1,24,3,3,1,4,8,5,2002,2002,2,2,15,15,4,0.0,2,3,3,2,3,4,6,0,6,0,967,2,1,2,1,0,1908,0,0,2,1,4,1,2,9,1,0,6,2,2002.0,1,2,3,3,1,135,0,0,0,0,0,0,4,2010,1,1,202900,3306,18
342,20,5,60.0,8400,2,1,1,1,1,1,21,2,3,1,1,4,4,1950,1950,2,2,16,1,4,0.0,4,4,2,3,4,4,6,0,6,0,721,2,2,2,1,0,841,0,0,1,0,2,1,3,4,1,0,6,5,1950.0,3,1,3,3,3,250,0,24,0,0,0,0,9,2009,1,1,82000,1856,70
343,90,6,0.0,8544,2,1,1,1,1,1,13,3,3,3,1,3,4,1949,1950,2,2,14,14,2,340.0,3,3,4,6,6,5,7,0,7,0,0,6,4,1,2,0,1040,0,0,2,0,2,2,3,6,1,0,6,6,1949.0,3,2,3,3,1,0,0,0,0,0,0,0,5,2006,1,1,87500,1440,70
344,120,6,63.0,8849,2,2,1,1,1,1,16,3,3,4,1,9,5,2005,2005,4,2,9,9,2,616.0,1,3,3,1,3,4,1,28,6,0,1656,2,1,2,1,0,1684,0,0,2,0,2,1,1,6,1,1,1,2,2005.0,2,2,3,3,1,495,72,0,0,0,0,0,7,2008,1,1,266000,3932,15
345,160,8,36.0,2592,2,1,1,1,1,1,11,3,3,4,4,5,3,1976,1976,2,2,6,6,4,0.0,3,3,2,2,3,4,5,129,3,232,175,2,3,2,1,0,1112,0,0,1,1,3,1,3,4,1,0,6,2,1976.0,3,1,3,3,1,182,0,0,0,0,0,0,4,2010,1,1,85000,1984,44
346,50,6,65.0,6435,2,1,1,1,1,1,4,5,3,1,2,6,5,1939,1950,2,2,9,9,4,0.0,3,3,1,3,3,4,6,0,6,0,972,2,2,2,1,0,1577,0,0,1,0,3,1,4,6,1,1,2,6,1939.0,3,1,3,3,1,0,0,0,0,0,0,0,10,2006,1,1,140200,2861,70
347,20,6,0.0,12772,2,2,1,1,3,1,13,3,3,1,1,6,8,1960,1998,4,2,9,9,4,0.0,3,2,2,3,3,3,3,498,6,0,460,2,3,2,1,0,958,0,0,1,0,2,1,3,5,1,0,6,2,1960.0,2,1,3,3,1,0,0,0,0,0,0,15500,4,2007,1,1,151500,2217,22
348,20,6,0.0,17600,2,2,1,1,1,1,13,3,3,1,1,6,5,1960,1960,2,2,16,16,2,30.0,3,3,2,3,3,4,3,1270,6,0,208,2,1,2,2,0,1478,1,0,2,0,3,1,3,6,1,2,2,2,1960.0,3,2,3,3,1,0,40,0,0,0,0,0,12,2009,1,1,157500,3454,60
349,160,6,36.0,2448,2,1,1,1,1,1,16,3,3,6,4,7,5,2003,2004,2,2,15,16,5,106.0,2,3,3,2,3,4,1,573,6,0,191,2,1,2,1,0,1626,1,0,2,1,2,1,2,6,1,0,6,4,2003.0,2,2,3,3,1,0,27,0,0,0,0,0,10,2008,1,1,154000,2864,16
350,60,6,56.0,20431,2,3,1,1,1,1,16,3,3,1,4,9,5,2005,2006,4,2,6,6,2,870.0,1,3,3,1,3,4,1,1410,6,0,438,2,1,2,1,0,2728,1,0,2,1,4,1,1,10,1,2,1,2,2006.0,1,3,3,3,1,0,0,0,0,0,0,0,4,2006,4,6,437154,5282,14
351,120,6,68.0,7820,2,2,1,1,1,1,16,3,3,4,1,9,5,2007,2007,4,2,9,9,2,362.0,1,3,3,1,3,4,6,0,6,0,1869,2,1,2,1,0,1869,0,0,2,0,2,1,1,6,1,1,2,2,2007.0,2,2,3,3,1,210,54,0,0,0,0,0,12,2007,4,6,318061,4355,13
352,120,6,0.0,5271,2,2,4,1,1,2,5,3,3,1,1,7,5,1986,1986,2,2,16,16,4,0.0,3,3,3,2,3,1,1,1082,6,0,371,2,2,2,1,0,1453,1,0,1,1,2,1,2,6,1,1,3,2,1986.0,2,2,3,3,1,0,80,0,0,184,0,0,12,2006,1,2,190000,3351,34
353,50,6,60.0,9084,2,1,1,1,1,1,8,1,3,1,2,5,6,1941,1950,2,2,15,15,4,0.0,3,3,2,3,4,3,4,236,5,380,0,2,3,1,1,0,1111,0,1,1,0,3,1,3,5,1,0,6,6,1941.0,3,1,3,4,1,48,0,0,0,0,0,0,3,2008,7,1,95000,1927,70
354,30,8,60.0,8520,2,1,1,1,1,1,18,3,3,1,1,6,8,1928,2003,2,2,15,15,4,0.0,3,2,1,3,3,4,6,0,6,0,624,2,2,2,1,0,720,0,0,1,0,2,1,3,5,1,0,6,6,2005.0,3,2,3,3,1,106,0,0,0,0,0,0,5,2010,1,1,105900,1828,17
355,50,6,60.0,8400,2,1,2,1,1,1,19,3,3,1,2,6,5,1940,2000,2,2,16,9,4,0.0,3,3,2,3,3,4,4,388,6,0,552,2,1,2,1,0,1595,0,0,1,0,2,1,3,6,1,2,2,2,1940.0,3,1,3,3,1,0,0,108,0,0,0,0,6,2006,1,1,140000,2775,20
356,20,6,105.0,11249,2,3,1,1,1,1,6,3,3,1,1,6,5,1995,1995,2,2,15,15,4,0.0,2,2,3,2,2,4,2,334,3,544,322,2,1,2,1,0,1200,1,0,2,0,3,1,2,6,1,0,6,2,1995.0,2,2,3,3,1,0,26,0,0,0,0,0,8,2007,1,1,177500,2921,25
357,20,6,0.0,9248,2,2,1,1,1,1,9,3,3,1,1,6,6,1992,1992,2,2,7,7,2,106.0,3,3,3,2,3,4,1,560,6,0,598,2,2,2,1,0,1167,1,0,2,0,3,1,2,6,1,0,6,2,1992.0,2,2,3,3,1,120,26,0,0,0,0,0,7,2009,1,1,173000,2725,28
358,120,8,44.0,4224,2,1,1,1,1,1,11,3,3,4,1,5,5,1976,1976,2,2,6,6,4,0.0,3,3,3,2,3,4,2,874,6,0,268,2,3,2,1,0,1142,1,0,1,1,3,1,3,6,1,1,5,2,1976.0,1,2,3,3,1,536,90,0,0,0,0,0,8,2007,1,1,134000,2812,44
359,80,6,92.0,6930,2,2,1,1,1,1,5,3,3,1,8,5,4,1958,1958,4,2,16,8,2,120.0,3,3,2,3,3,2,3,300,5,294,468,2,1,2,3,0,1352,0,1,1,0,3,1,2,6,3,0,6,4,1958.0,3,1,3,3,1,168,0,294,0,0,0,0,7,2006,1,2,130000,2702,62
360,60,6,78.0,12011,2,2,1,1,3,1,14,3,3,1,4,8,5,1998,1998,2,2,15,15,2,530.0,2,3,3,2,3,2,1,956,6,0,130,2,1,2,1,0,1924,1,0,2,1,3,1,2,7,1,1,3,2,1998.0,2,2,3,3,1,208,75,0,0,374,0,0,6,2006,1,1,280000,3602,22
361,85,6,0.0,7540,2,2,1,1,3,1,12,3,3,1,7,6,6,1978,1978,2,2,15,15,4,0.0,3,3,2,2,3,2,1,773,6,0,115,2,1,2,1,0,912,1,0,1,0,2,1,3,5,1,1,3,2,1978.0,2,2,3,3,1,0,0,0,0,192,0,0,6,2007,1,1,156000,2270,42
362,50,6,0.0,9144,2,1,1,1,1,1,4,3,3,1,2,5,5,1940,1982,2,2,9,9,4,0.0,3,3,2,3,3,4,5,399,6,0,484,2,2,2,1,0,1505,1,0,1,0,3,1,3,8,1,0,6,6,1940.0,3,1,3,3,3,0,0,0,0,0,0,0,7,2008,1,1,145000,2628,38
363,85,6,64.0,7301,2,1,1,1,2,1,8,3,3,1,7,7,5,2003,2003,2,2,7,7,2,500.0,2,3,4,6,6,5,7,0,7,0,0,2,1,2,1,0,1922,0,0,3,0,4,1,2,7,1,1,1,4,2003.0,2,2,3,3,1,0,0,177,0,0,0,0,7,2009,9,1,198500,2594,17
364,160,8,21.0,1680,2,1,1,1,1,1,3,3,3,6,4,6,8,1972,2007,2,2,7,7,2,510.0,3,3,2,3,3,4,2,162,6,0,321,2,2,2,1,0,987,0,0,1,1,2,1,2,5,1,0,6,6,1972.0,3,1,3,3,1,250,0,0,0,0,0,0,5,2009,1,1,118000,1734,13
365,60,6,0.0,18800,2,2,1,1,4,1,17,3,3,1,4,6,5,1976,1976,2,2,7,7,2,120.0,3,3,3,2,3,3,1,712,6,0,84,2,3,2,1,0,1574,1,0,2,1,3,1,3,6,1,1,3,2,1976.0,1,2,3,3,1,306,111,0,0,0,0,0,7,2006,1,1,190000,2936,44
366,70,8,59.0,10690,2,1,1,1,1,1,10,3,3,1,4,5,7,1920,1997,4,2,15,15,4,0.0,3,2,2,3,4,4,5,456,6,0,216,2,2,2,2,0,1344,0,0,1,0,3,1,3,6,1,0,6,6,1964.0,3,1,3,4,1,0,128,218,0,0,0,0,7,2009,1,1,147000,2484,23
367,20,6,0.0,9500,2,2,1,1,1,1,13,3,3,1,1,6,5,1963,1963,2,2,11,11,2,247.0,3,3,2,2,3,4,3,609,6,0,785,2,2,2,1,0,1394,1,0,1,1,3,1,3,6,1,2,2,2,1963.0,2,2,3,3,1,0,76,0,0,185,0,0,7,2009,1,1,159000,3302,57
368,80,6,101.0,9150,2,2,1,1,2,1,13,3,3,1,8,6,5,1962,1962,2,6,11,11,2,305.0,3,3,2,2,3,1,1,371,6,0,728,2,2,2,1,0,1431,0,1,1,0,3,1,3,6,1,1,2,3,1962.0,2,1,3,3,1,64,110,0,0,0,0,0,12,2008,1,1,165000,2826,58
369,20,6,78.0,7800,2,1,1,1,1,1,13,3,3,1,1,5,6,1954,1954,2,2,7,7,2,200.0,3,3,3,3,3,4,4,540,6,0,728,2,2,2,1,0,1268,0,0,1,0,2,1,3,7,1,1,2,2,1954.0,1,1,3,3,1,0,98,0,0,0,0,0,3,2010,1,1,132000,2780,66
370,20,6,0.0,9830,2,2,1,1,2,1,13,3,3,1,1,5,7,1959,2006,2,2,16,16,4,0.0,3,2,2,3,3,4,2,72,5,258,733,2,1,2,1,0,1287,1,0,1,0,3,1,2,7,1,1,2,6,1997.0,1,2,3,3,1,364,17,0,0,182,0,0,3,2010,1,1,162000,2926,14
371,60,6,0.0,8121,2,2,1,1,1,1,9,3,3,1,4,6,5,2000,2000,2,2,15,15,4,0.0,3,3,3,2,3,4,6,0,6,0,953,2,1,2,1,0,1664,0,0,2,1,3,1,3,7,1,1,3,2,2000.0,2,2,3,3,1,100,40,0,0,0,0,0,1,2006,1,1,172400,3077,20
372,50,6,80.0,17120,2,1,1,1,1,1,5,2,3,1,2,4,4,1959,1959,2,2,17,11,4,0.0,3,3,2,6,6,5,7,0,7,0,0,2,3,2,1,0,1588,0,0,2,0,4,1,3,7,3,1,2,6,1991.0,1,2,3,3,3,0,59,0,0,0,0,0,7,2008,1,1,134432,2268,61
373,120,6,50.0,7175,2,1,1,1,1,1,21,3,3,4,1,6,5,1984,1984,2,2,11,11,4,0.0,3,3,2,2,3,4,2,623,4,121,0,2,3,2,1,0,752,1,0,1,0,2,1,3,4,1,0,6,2,1984.0,3,1,3,3,1,353,0,0,0,90,0,0,2,2010,1,1,125000,1760,36
374,20,6,79.0,10634,2,1,1,1,1,1,13,3,3,1,1,5,6,1953,1953,2,2,9,9,4,0.0,3,3,3,3,3,4,3,428,4,180,0,2,3,2,1,0,1319,1,0,1,0,3,1,3,5,3,0,6,2,1953.0,3,1,3,3,1,66,0,0,0,0,0,0,11,2009,1,1,123000,2197,67
375,60,6,65.0,8200,2,1,1,1,1,1,6,3,3,1,4,7,5,2003,2004,2,2,15,15,4,0.0,2,3,3,2,3,4,6,0,6,0,847,2,1,2,1,0,1928,0,0,2,1,4,1,2,8,1,1,2,4,2003.0,1,2,3,3,1,100,48,0,0,0,0,0,7,2007,1,1,219500,3209,16
376,30,6,0.0,10020,2,2,4,1,1,3,8,3,3,1,1,1,1,1922,1950,2,2,16,16,4,0.0,4,4,1,4,5,1,3,350,6,0,333,2,2,1,2,0,904,1,0,0,1,1,1,4,4,5,0,6,7,,4,0,6,6,1,0,0,0,0,0,0,0,3,2009,1,1,61000,1587,70
377,85,6,57.0,8846,2,2,1,1,3,1,6,3,3,1,7,5,5,1996,1996,2,2,15,15,4,0.0,2,3,3,2,3,2,1,298,6,0,572,2,1,2,1,0,914,0,0,1,0,2,1,3,5,1,0,6,6,1998.0,3,2,3,3,1,0,0,0,0,0,0,0,7,2006,1,1,148000,2360,24
378,60,3,102.0,11143,2,2,1,1,2,1,22,3,3,1,4,8,5,2004,2005,2,2,6,6,4,0.0,2,3,3,2,3,4,6,0,6,0,1580,2,1,2,1,0,2466,0,0,3,0,4,1,2,8,1,1,2,2,2004.0,2,2,3,3,1,159,214,0,0,0,0,0,12,2007,1,1,340000,4656,15
379,20,6,88.0,11394,2,1,1,1,2,1,23,3,3,1,1,9,2,2010,2010,4,2,15,15,5,350.0,2,3,3,1,3,2,1,1445,6,0,411,2,1,2,1,0,1856,1,0,1,1,1,1,1,8,1,1,1,2,2010.0,1,3,3,3,1,113,0,0,0,0,0,0,6,2010,4,6,394432,4546,10
380,60,6,60.0,8123,2,2,1,1,1,1,9,5,3,1,4,6,5,2000,2000,2,2,15,15,2,16.0,3,3,3,2,3,4,6,0,6,0,982,2,1,2,1,0,1800,0,0,2,1,3,1,3,7,1,1,3,2,2000.0,1,2,3,3,1,100,63,0,0,0,0,0,6,2009,1,1,179000,3245,20
381,50,6,50.0,5000,2,1,1,1,1,1,19,3,3,1,2,5,6,1924,1950,2,2,4,16,4,0.0,3,3,1,3,3,4,4,218,6,0,808,2,3,2,1,0,1691,0,0,2,0,3,1,2,6,1,1,2,6,1924.0,3,1,3,3,1,0,0,242,0,0,0,0,5,2010,1,1,127000,3025,70
382,20,3,60.0,7200,2,1,1,1,1,1,22,3,3,1,1,7,5,2006,2006,2,2,15,15,4,0.0,2,3,3,2,2,4,6,0,6,0,1293,2,1,2,1,0,1301,1,0,2,0,2,1,2,5,1,1,2,2,2006.0,2,2,3,3,1,216,121,0,0,0,0,0,8,2006,4,6,187750,3166,14
383,60,6,79.0,9245,2,2,1,1,1,1,6,3,3,1,4,7,5,2006,2006,2,2,15,15,4,0.0,2,3,3,2,3,2,6,0,6,0,939,2,1,2,1,0,1797,0,0,2,1,3,1,2,8,1,0,6,2,2006.0,2,2,3,3,1,144,53,0,0,0,0,0,4,2007,1,1,213500,3375,14
384,45,5,60.0,9000,2,1,1,1,2,1,21,3,3,1,3,6,3,1928,1950,2,2,16,16,4,0.0,3,3,1,4,4,4,6,0,6,0,784,2,3,1,2,0,784,0,0,1,0,2,1,3,5,1,0,6,6,1950.0,3,2,4,4,3,0,0,91,0,0,0,0,10,2009,1,1,76000,1928,70
385,60,6,0.0,53107,2,3,4,1,2,2,5,2,3,1,4,6,5,1992,1992,2,2,7,7,4,0.0,2,3,3,2,3,2,1,985,6,0,595,2,1,2,1,0,1953,1,0,2,1,3,1,2,9,1,2,4,2,1992.0,1,2,3,3,1,216,231,0,0,0,0,0,6,2007,1,1,240000,4034,28
386,120,6,43.0,3182,2,1,1,1,1,1,1,3,3,4,1,8,5,2004,2005,2,2,15,15,2,16.0,2,3,3,2,3,4,1,24,6,0,1232,2,1,2,1,0,1269,0,0,2,0,2,1,2,6,1,1,3,2,2004.0,1,2,3,3,1,146,20,0,0,144,0,0,4,2010,1,1,192000,2955,15
387,50,6,58.0,8410,2,1,1,1,4,1,8,2,3,1,2,5,3,1910,1996,3,2,16,15,4,0.0,3,4,3,3,3,4,6,0,6,0,658,2,3,2,1,0,1184,0,0,1,0,5,1,3,8,1,0,6,7,,4,0,6,6,3,0,151,0,0,0,0,0,5,2006,1,3,81000,1842,24
388,80,6,72.0,7200,2,1,1,1,1,1,8,3,3,1,8,6,6,1976,1976,4,2,9,9,2,255.0,3,3,2,3,3,2,2,631,6,0,410,2,1,2,1,0,1125,1,0,1,0,3,1,3,6,1,1,4,6,1977.0,3,1,3,3,1,296,0,0,0,0,0,0,10,2009,1,2,125000,2518,44
389,20,6,93.0,9382,2,2,1,1,3,1,6,3,3,1,1,7,5,1999,2000,2,2,15,15,2,125.0,2,3,3,2,3,4,6,0,6,0,1468,2,1,2,1,0,1479,0,0,2,0,3,1,2,6,1,0,6,2,1999.0,2,2,3,3,1,120,25,0,0,0,0,0,7,2008,1,1,191000,3524,20
390,60,6,96.0,12474,2,1,1,1,1,1,16,3,3,1,4,10,5,2007,2008,2,2,15,15,5,272.0,1,3,3,1,3,2,1,1280,6,0,402,2,1,2,1,0,2332,1,0,2,1,3,1,1,9,1,1,1,4,2008.0,1,3,3,3,1,196,134,0,0,0,0,0,8,2008,4,6,426000,4860,12
391,50,6,50.0,8405,2,1,1,1,1,1,8,3,3,1,2,5,8,1900,1950,2,2,9,9,4,0.0,3,3,1,3,2,4,5,241,3,391,229,2,1,2,1,0,1367,1,0,1,0,4,1,3,7,1,0,6,6,1978.0,3,1,3,3,1,0,130,112,0,0,0,0,4,2008,1,1,119000,2612,70
392,60,6,71.0,12209,2,2,1,1,3,1,12,3,3,1,4,6,5,2001,2002,2,2,15,15,4,0.0,3,3,3,1,3,4,2,690,6,0,114,2,1,2,1,0,1961,1,0,2,1,3,1,2,7,1,1,3,4,2001.0,1,2,3,3,1,125,192,0,0,0,0,0,6,2009,1,1,215000,3325,18
